LA1,Left Amygdala,-21.546941,-3.921238,-22.483622,Hippocampus_L,n/a
LA2,Left Amygdala,-27.15216,-6.733501,-21.639448,Hippocampus_L,n/a
LA3,Left Amygdala,-32.193925,-8.977842,-21.850175,Hippocampus_L,Limbic
LA4,Left Cerebral White Matter,-37.297582,-11.786538,-20.983765,L_Temporal_WM,Limbic
LA5,Left Cerebral White Matter,-42.392043,-15.00659,-20.383646,Temporal_Inf_L,Limbic
LA6,Left Cerebral White Matter,-47.433808,-17.250931,-20.594373,Temporal_Inf_L,Limbic
LA7,Left Cerebral White Matter,-52.546417,-19.648358,-19.461637,Temporal_Inf_L,Default
LA8,Left MTG middle temporal gyrus,-58.098941,-21.48491,-19.428309,Temporal_Inf_L,Default
LB1,"Left Hippocampus/""DG""",-25.864137,-17.10213,-19.636894,ParaHippocampal_L,Default
LB2,"Left Hippocampus/""DG""",-30.976746,-19.499557,-18.504158,ParaHippocampal_L,Visual
LB3,"Left Hippocampus/""DG""",-36.590918,-21.900551,-17.393658,Fusiform_L,Visual
LB4,Left Cerebral White Matter,-41.703528,-24.297978,-16.260922,Temporal_Inf_L,Limbic
LB5,Left Cerebral White Matter,-46.816137,-26.695406,-15.128188,Temporal_Inf_L,Limbic
LB6,Left MTG middle temporal gyrus,-51.876051,-28.117122,-14.806298,Temporal_Mid_L,Default
LB7,Left STG superior temporal gyrus,-56.988659,-30.51456,-13.67356,Temporal_Mid_L,Default
LB8,Left MTG middle temporal gyrus,-62.655646,-33.891254,-11.752222,Temporal_Mid_L,Default
LC1,Left TMP temporal pole,-36.82024,17.903082,-33.518768,Temporal_Pole_Mid_L,Limbic
LC2,Left TMP temporal pole,-41.914818,14.683019,-32.918652,Temporal_Pole_Mid_L,Default
LC3,Left TMP temporal pole,-46.006137,11.469884,-32.274002,Temporal_Pole_Mid_L,Default
LC4,Left TMP temporal pole,-50.651715,7.277471,-30.84074,Temporal_Mid_L,Default
LC5,Left TMP temporal pole,-55.244605,4.060878,-30.218356,Temporal_Mid_L,Default
LC6,Left MTG middle temporal gyrus,-59.837495,0.844284,-29.595972,Temporal_Inf_L,Default
LC7,,-63.885071,-0.98187,-29.495842,Temporal_Mid_L,Default
LC8,,-68.539727,-4.762916,-27.796289,Temporal_Inf_L,Default
LD1,Left Putamen,-30.898718,-3.608168,-6.752318,Putamen_L,Ventral_Attention
LD2,Left Putamen,-30.205811,-2.97979,-0.534962,Putamen_L,n/a
LD3,Left Putamen,-29.503934,-2.762896,5.41613,Putamen_L,Ventral_Attention
